LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
36.55618168,0.110955548,44.10298315,-0.060232565,-0.156573863,0.681880113,0.000306556
40.70983699,11.26233471,48.67589884,-0.267977515,-0.111028512,0.636347362,0.00485138
38.62928291,8.060993077,50.29423634,-0.270197309,-0.146045514,0.677325722,0.00458546
37.67205882,2.826470357,45.74485882,-0.302412688,-0.116007566,0.730920224,0.001389813
41.03918109,9.421070234,41.64269893,-0.297850001,-0.064955656,0.63909354,0.002552888
36.95180297,0,113.8064985,-0.31122926,-0.146535163,0.830832569,0.001161608
35.8492252,0,141.5295911,-0.287740551,-0.182887884,0.852102142,0.000760649
37.58831155,0.000819001,109.1699173,-0.335095125,-0.139495969,0.795551767,0.00040388
42.0287975,7.701129453,68.33277922,-0.279381873,-0.091751428,0.666558292,0.002865745
36.21902701,0.891705069,146.3377588,-0.353025709,-0.190315483,0.800245355,0.000611342
44.74641844,27.18174954,7.332828687,-0.135229113,0.003249355,0.361853442,0.009539361
42.62587922,24.66467543,11.23907846,-0.184764245,-0.021467616,0.421541416,0.010521448
43.3579015,30.32274717,12.57583281,-0.179661388,0.013823321,0.380521556,0.010093548
40.82611806,13.64401606,23.64916189,-0.226206031,-0.046493186,0.558650284,0.006442328
36.67301081,3.005077327,45.38056953,-0.062515372,-0.035334732,0.5545063,0.002415019
36.90045625,0.12905351,103.068972,-0.156653665,-0.125991056,0.745654803,0.001857004
37.09213283,0.180661578,106.8428025,-0.095227575,-0.102278905,0.722433328,0.000567563
42.48950793,11.22455866,64.71986048,-0.220840795,-0.044695573,0.618436732,0.003366265
45.40960328,19.65577478,47.09878462,-0.220455798,-0.01655473,0.543541103,0.006824429
42.39841794,9.889057239,51.21371962,-0.200618752,-0.061667044,0.639881193,0.003602122
44.92924649,16.31143079,30.58394305,-0.215959959,0.018658458,0.49922978,0.004878399
46.40882872,20.11337112,5.273259738,-0.080972295,0.007598464,0.361189203,0.007827181
44.65374746,31.19408596,6.670046758,-0.120581148,0.019357618,0.376557721,0.010140472
44.3523754,28.4714959,16.22239711,-0.154666374,0.014252891,0.399238012,0.010914831
43.65481354,18.32056137,27.2249163,-0.179860856,-0.013037177,0.475472714,0.00747073
42.06373083,18.63747054,26.00141767,-0.200378202,-0.028264365,0.494622374,0.009729191
36.53233172,4.032039053,89.23451363,-0.292908666,-0.182491008,0.715885879,0.003400761
38.39427302,12.84083552,80.58120898,-0.269855927,-0.101501511,0.559251228,0.003799325
41.48835939,18.05745161,48.9939411,-0.224356491,-0.059421941,0.516566922,0.00633613
40.72390007,12.62702408,49.86163581,-0.21947335,-0.101581585,0.633572847,0.004416511
37.99900289,6.66507177,93.13247346,-0.180660748,-0.104257338,0.677066248,0.004715127
42.57514618,20.70539096,56.80091733,-0.166967629,-0.034118485,0.533144389,0.008065728
45.2591758,23.93070362,42.82287904,-0.171077604,-0.000345164,0.466292489,0.007156553
41.51691244,9.435697453,62.54545143,-0.217150704,-0.092315315,0.658496759,0.002495082
40.87909311,13.96279795,49.2844319,-0.129030837,-0.043801364,0.607549897,0.007411142
42.26495661,17.1853058,44.22477159,-0.211162928,-0.010131403,0.519306841,0.008446615
43.96427831,13.00676829,3.855170929,-0.045554604,0.007036169,0.35862513,0.007093222
46.07394685,34.41896094,11.68543796,-0.138242478,0.014845901,0.321354833,0.010723279
44.22570349,25.78726892,24.77695534,-0.162560591,-0.012448408,0.450696676,0.008241975
41.65836518,12.10969588,50.27615032,-0.177410192,-0.066908127,0.581122829,0.006992199
40.68402242,10.40539318,74.18095468,-0.267033014,-0.08972852,0.586468782,0.006276429
37.93839144,9.362541693,97.67440813,-0.260028887,-0.12063482,0.63023105,0.004540887
35.52258796,9.10419706,84.88033994,-0.222204668,-0.158352208,0.603092358,0.004540659
38.88515747,29.95675278,54.24061921,-0.181009955,-0.005103012,0.402993388,0.009228269
43.35139466,24.33501731,60.82314285,-0.143887762,-0.009854029,0.496410688,0.008094225
43.03907054,22.05498282,63.79535377,-0.145090245,0.006857304,0.490855016,0.00838936
42.83499083,13.66653524,63.56947185,-0.178165487,-0.065663827,0.587307885,0.013910276
42.95975282,23.3794187,52.18995945,-0.130533791,-0.033267099,0.524781805,0.011729942
42.96186388,19.67211261,55.448796,-0.168415417,-0.035045455,0.52976692,0.006961171
43.45623876,21.4245011,52.2082733,-0.160109605,0.006051665,0.497387687,0.006968709
41.90252235,17.75496577,49.0526578,-0.157236841,-0.025380762,0.552180964,0.009452148
42.350096,13.08217007,43.78568482,-0.209063161,-0.053948247,0.591765884,0.007099039
37.94964858,3.026676686,98.77270249,-0.322824629,-0.186041322,0.76483312,0.001826494
45.7908224,12.44300478,3.719867359,-0.007875426,0.003836252,0.295781647,0.00705939
46.47123635,29.98841088,14.41261205,-0.078487444,0.013357615,0.338269627,0.011650218
39.14810288,9.176776528,96.53543951,-0.227555946,-0.125430064,0.68301515,0.005934184
39.67153356,5.534059028,64.89672658,-0.221759585,-0.151135853,0.678959009,0.003875862
41.2301356,22.89665894,65.96083503,-0.206782165,-0.050388143,0.463711168,0.006243586
37.98780755,12.51483973,132.1935958,-0.290804796,-0.145455522,0.642174644,0.006469328
37.99413767,27.67540119,81.82866638,-0.190174165,-0.013579288,0.401973475,0.009701451
39.82282979,27.2925547,62.73842371,-0.158920109,0.001064948,0.44327057,0.013367007
39.80821727,9.60936175,106.3202248,-0.155941683,-0.053939495,0.645660173,0.007728453
43.5218679,23.86292223,75.82557302,-0.124373341,0.001696811,0.511081367,0.011535622
43.37555561,19.50485223,59.11714793,-0.088093595,-0.027225554,0.557548691,0.009039495
41.92606069,12.53615797,74.8138743,-0.123078425,-0.062275274,0.6275979,0.008850191
40.57699415,12.86987992,76.24560927,-0.133246151,-0.048473623,0.632360152,0.005957092
39.81889255,10.57295494,100.3314824,-0.115140448,-0.07471371,0.65771087,0.004536692
40.00093647,12.55639098,83.49558741,-0.210417208,-0.065287235,0.600214522,0.006841265
40.80803424,15.30653125,76.26583361,-0.19893367,-0.078189104,0.616402528,0.006581021
35.00412937,2.003335406,155.1951366,-0.300042896,-0.247618475,0.804004176,0.002716407
33.22674898,0.001549987,302.6606358,-0.380428531,-0.3272701,0.861181602,0.001512328
32.51839256,0.003367735,281.1065919,-0.407174285,-0.340403558,0.863918655,0.001405022
