LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
23.96186435,0,3532.184375,-0.455886766,0.025992799,0.738431707,0
23.03780265,0,3461.826611,-0.426608802,0.06688937,0.760234979,0
34.63921195,0,3989.010195,-0.468664286,0.236451649,0.63022672,0
31.77880773,0,3942.699082,-0.458380816,0.192572053,0.567376,0
34.73313914,0,3843.444146,-0.437655969,0.220169444,0.473916471,0
31.17005837,0,3786.015183,-0.416954401,0.092478443,0.618632163,0
29.92976145,0,3589.973406,-0.43809741,0.091514493,0.643728197,0
26.97512242,0,3382.668145,-0.459972657,0.050040383,0.722593125,0
42.55240677,0,3940.313887,-0.424458714,0.212319166,0.551378749,0
29.52510207,0,3726.140593,-0.407981231,0.054602955,0.678033225,0
26.9813774,0,3419.027166,-0.442238322,0.073734903,0.683645436,0
33.76153277,0,3402.631846,-0.439092691,0.130366719,0.642810333,0
30.51451631,0,3474.266553,-0.398498476,0.102183977,0.65339777,0
25.85288392,0,3267.420129,-0.421597159,-0.003246772,0.757428535,0
24.63121521,0,3223.256729,-0.418870147,-0.082188401,0.786355596,0
23.07591357,0,3285.322778,-0.455235776,-0.059084766,0.756680788,0
32.42976964,0,3865.469829,-0.48828929,0.133356686,0.664633226,0
34.27970461,0,3846.125261,-0.490688464,0.142620885,0.587416303,0
33.83539619,0,3759.74627,-0.471240919,0.094550272,0.649060513,0
26.98664115,0,3263.998218,-0.459186111,-0.012791083,0.73818154,0
24.10504521,0,3070.053433,-0.396051255,-0.104099091,0.810250298,0
28.24478013,0,3339.655483,-0.377792744,0.031985431,0.732336039,0
23.17893269,0,3144.932939,-0.331252363,-0.117349364,0.80968257,0
22.48121227,0,3168.291619,-0.438582387,-0.151336577,0.815861425,0
26.728649,0,3280.693208,-0.527302072,-0.073119662,0.767647853,0
27.27382319,0,3149.263853,-0.475658567,-0.08615797,0.782218918,0
36.97320691,0,3925.083262,-0.448681813,0.159024352,0.570288565,0
27.00250076,0,3616.57281,-0.489451745,0.074079304,0.67394601,0
31.31395701,0,3370.021213,-0.490893482,0.104645239,0.667210496,0
33.63369883,0,3217.85197,-0.486407939,0.043968904,0.687466837,0
27.03391237,0,2852.743984,-0.443788919,-0.099905886,0.807855898,0
26.1405103,0,3070.373525,-0.387929399,-0.015392381,0.790883849,0
27.24531691,0,3224.080928,-0.355967465,-0.067540691,0.776201125,0
22.1519544,0,2963.085601,-0.479460731,-0.1820592,0.810844395,0
20.67960811,0,3114.557065,-0.498885613,-0.161005582,0.82005963,0
27.57789025,0,3278.182593,-0.501814099,-0.125198861,0.791001481,0
29.91150923,0,3937.578667,-0.374037422,0.076725987,0.672213634,0
28.80957376,0,3717.060417,-0.480227371,0.071261528,0.667478089,0
28.06550498,0,3302.673379,-0.498179135,0.049997678,0.688493975,0
26.1579422,0,2920.358105,-0.433562406,-0.178447426,0.826128972,0
30.23170934,0,2989.661775,-0.428899052,-0.037951161,0.771526509,0
33.52979102,0,2723.341724,-0.461683101,-0.01378016,0.772764441,0
26.00054238,0,2847.848958,-0.313911437,-0.165722569,0.842847704,0
30.40493459,0,3155.811118,-0.344026238,-0.06799853,0.777039987,0
25.04424875,0,2850.573579,-0.470667259,-0.147329909,0.808654788,0
21.47296473,0,3025.979746,-0.44779628,-0.158037776,0.818317967,0
22.01031165,0,3326.284536,-0.509465676,-0.143382955,0.795768409,0
27.88544369,0,3959.73856,-0.417928458,0.121702087,0.627767121,0
29.23060546,0,3859.69103,-0.481706415,0.160189485,0.549547909,0
30.03445541,0,3707.993667,-0.453212704,0.100234456,0.633545263,0
30.38863064,0,3226.292598,-0.471151993,-0.038145994,0.761131159,0
30.24630429,0,2829.309324,-0.407165639,-0.130228443,0.82732448,0
30.69826907,0,2680.441521,-0.368330448,-0.102733485,0.826031461,0
31.26569457,0,2528.537131,-0.378668137,-0.111544497,0.844615286,0
29.6643522,0,2784.55656,-0.334928854,-0.138122091,0.828884034,0
30.53827155,0,3114.403928,-0.412673858,-0.087231964,0.800257393,0
32.39285503,0,2775.743848,-0.510183994,-0.108319974,0.797819147,0
27.26726059,0,2883.95574,-0.412322888,-0.183287189,0.844657084,0
28.07722879,0,3346.382986,-0.461362738,-0.059304741,0.76272409,0
32.8873058,0,3997.029636,-0.427563914,0.175281745,0.558947582,0
30.22081911,0,3888.621389,-0.475737802,0.19195408,0.523648426,0
19.20130526,0,3341.009736,-0.490860871,0.078705291,0.669820152,0
31.50457999,0,3235.222839,-0.484646877,0.0405835,0.708805785,0
33.56250147,0,3052.902798,-0.476337761,-0.049608824,0.781951094,0
35.97822128,0,2785.379114,-0.481133535,0.055912345,0.772324053,0
38.41537209,0,2521.007175,-0.470062627,0.068063508,0.818744596,0
36.45247156,0,2365.782212,-0.380159848,0.008249707,0.847736499,0
30.49783638,0,2759.90636,-0.275645443,-0.135223532,0.849724498,0
34.52935679,0,2903.815439,-0.482056206,-0.073658692,0.783144593,0
35.58655037,0,2546.710386,-0.459123022,-0.064076887,0.826198055,0
28.02130999,0,2800.824019,-0.385363425,-0.250922045,0.863041887,0
29.1626894,0,3269.713491,-0.45073463,-0.096389245,0.780975946,0
29.91995174,0,3684.736479,-0.368427281,0.024463524,0.705187323,0
26.99175342,0,3747.752571,-0.433867925,0.147910752,0.565533425,0
31.33229085,0,3627.261389,-0.486889776,0.173458118,0.57591707,0
20.72441623,0,3361.287273,-0.47670428,0.113787716,0.655433908,0
27.89480169,0,3164.959631,-0.430435184,-0.008984083,0.749305214,0
31.21510787,0,2775.444448,-0.433033332,-0.094227586,0.805374296,0
31.04854776,0,2819.467458,-0.469584003,-0.057523609,0.793574721,0
35.7168453,0,2643.761062,-0.466109547,-0.01481863,0.804635473,0
37.77811644,0,2445.76709,-0.395631565,0.00961997,0.817490119,0
33.50531799,0,2393.610112,-0.331740951,-0.069881677,0.84764234,0
33.75989212,0,2708.071287,-0.452137187,-0.03668037,0.801763274,0
32.74996976,0,2571.601379,-0.487582626,-0.153335281,0.843846349,0
34.43580558,0,2455.129438,-0.437670022,-0.028699676,0.863780614,0
27.66040125,0,2811.915757,-0.342507514,-0.242434407,0.870033713,0
26.92720178,0,3225.507346,-0.424100002,-0.072296832,0.736053798,0
30.11501814,0,3683.724766,-0.364208392,0.054863368,0.626825624,0
29.48244487,0,3521.758179,-0.356697261,0.091227204,0.687154478,0
29.99440299,0,3122.216738,-0.450454713,-0.007813591,0.772915649,0
30.93657342,0,2821.683215,-0.433118157,-0.114484851,0.806401234,0
31.73256192,0,2750.130698,-0.385830444,-0.118655176,0.812575985,0
36.44091865,0,2500.465217,-0.392225654,-0.00273518,0.785555823,0
37.85498771,0,2498.174829,-0.424683325,0.159468781,0.759028752,0
34.89675976,0,2756.673218,-0.372010751,0.026103448,0.755740388,0
36.30245466,0,2685.315542,-0.333503204,-0.016896943,0.772145843,0
38.42617303,0,2217.153054,-0.458779271,0.03556503,0.831678479,0
33.03797212,0,2319.888979,-0.395059464,-0.077183573,0.855311853,0
33.88687157,0,2327.04041,-0.4406427,-0.057746592,0.84452109,0
29.85025831,0,2487.154785,-0.301734645,-0.175698051,0.878391755,0
24.84391859,0,2930.616453,-0.370563025,-0.217148555,0.843095825,0
24.14274597,0,2958.808545,-0.453551106,-0.196349549,0.800047611,0
48.56330256,0,1307.62436,-0.178182276,0.075947323,0.752134116,0
40.78628166,0,1268.284542,0.190032408,0.095545516,0.732825041,0.602289401
45.80140568,0,1503.544834,-0.320841139,-0.054768414,0.857403002,0.693222713
37.21137454,0,3604.037329,-0.38052316,0.144972978,0.585027661,0
37.01183053,0,3354.585225,-0.380883008,0.110096558,0.638864682,0
32.49864274,0,3056.689819,-0.453192692,-0.048375682,0.774461604,0
31.46595636,0,2674.598025,-0.422760035,-0.21653348,0.834312626,0
37.45713018,0,2450.213689,-0.381803195,-0.020057694,0.770333372,0
39.47369362,0,2336.3572,-0.355156441,0.061754657,0.811456154,0
39.66701683,0,2235.141934,-0.379955022,0.160739779,0.777142751,0
37.61565795,0,2359.473333,-0.395447915,0.148760408,0.760101037,0
33.02248849,0,2503.04394,-0.328293805,-0.145848379,0.829793767,1.59806E-07
34.90650111,0,2250.387749,-0.420187029,-0.104542224,0.850797092,8.27378E-06
37.51909888,0,2109.181238,-0.418974093,0.053670236,0.841595057,2.81046E-07
33.58547056,0,2222.978937,-0.264701811,-0.008504769,0.859666297,0
25.6692337,0,2636.480488,-0.23559874,-0.216400497,0.886795835,0
21.73697259,0,3053.987964,-0.337048653,-0.136377429,0.807365482,0
28.22673299,0,2960.254097,-0.433477754,-0.194714598,0.818441841,0
47.1604788,0,1278.969146,-0.026157659,0.074628906,0.72270041,0.469957322
45.4652776,0,1325.178739,-0.246805667,0.054841923,0.771941262,0.635610557
44.10887054,0,1729.160649,-0.391889468,-0.000280701,0.856225305,0.580316085
47.17182662,0,1751.919977,-0.274786327,0.000709431,0.875426211,0.167930285
31.28374172,0,3426.452253,-0.358182268,0.068437313,0.67053508,0
28.26870627,0,2997.178267,-0.361353734,-0.033960633,0.78979615,0
35.96533535,0,2575.581025,-0.418828343,-0.069763078,0.794976109,0
38.71506408,0,2385.537837,-0.42077053,-0.015122197,0.779596668,0
37.19025118,0,2421.289019,-0.401280404,0.12577557,0.804555755,0
37.54059823,0,2413.347773,-0.433597234,0.136430043,0.831820574,2.25659E-08
37.55498809,0,2308.116511,-0.363708289,0.00711883,0.825683428,0.002254801
37.6316201,0,2139.516877,-0.369316176,0.003515416,0.815058855,0.02036776
34.11615235,0,2314.597358,-0.347799508,-0.133967545,0.834472364,0.048142759
36.27716131,0,2124.093505,-0.409087764,-0.056127076,0.848543004,0.048184272
35.47990815,0,2156.097736,-0.23325185,0.05555428,0.855256183,0.016074397
27.23041434,0,2529.903477,-0.226063221,-0.20668632,0.884824441,0.000506008
20.39960391,0,2943.518855,-0.289066357,-0.218557161,0.855313078,0
24.37418011,0,2943.662336,-0.44219948,-0.133950984,0.760796776,0
48.84146103,0,1310.839822,-0.078254181,0.116032067,0.756477594,0
43.49311424,0,1316.572998,0.003817302,0.099585007,0.79915988,0.677074997
43.28218822,0,1734.53636,-0.338737312,0.023119825,0.84733064,0.452161687
43.94583099,0,2085.553412,-0.323589065,-0.006549893,0.812284233,0.089608203
28.55581995,0,3829.975076,-0.448308514,0.013461561,0.715089862,0
28.78315246,0,3783.045823,-0.370160799,-0.029401798,0.77028464,0
28.02459129,0,3411.596394,-0.428978971,0.066897549,0.711406905,0
27.70152004,0,2949.129829,-0.392483798,-0.062963476,0.792094139,0
36.81341447,0,2499.404663,-0.421939544,-0.026264546,0.80010383,0
40.63428231,0,2297.649058,-0.384407044,0.095513001,0.805697306,0
38.13687182,0,2230.703728,-0.37515818,0.027015522,0.836198218,0
36.42341839,0,2197.83714,-0.413876714,-0.078203493,0.843132411,0.001641463
34.3983099,0,2226.694575,-0.414026661,-0.202033396,0.85046777,0.050484507
37.87983671,0,2099.355493,-0.425361739,-0.081082427,0.842975043,0.185440262
37.12472773,0,2091.223567,-0.420650626,-0.07578918,0.840735594,0.294044134
36.544929,0,1981.627432,-0.398270314,0.072669441,0.836410682,0.233963471
30.55799353,0,2269.140566,-0.307173711,0.032906793,0.840940651,0.092743825
23.21947041,0,2698.202554,-0.380570246,-0.151996966,0.839286283,0.008969398
21.42025886,0,2863.75906,-0.36627958,-0.242521828,0.837670632,0
28.20557544,0,2544.840579,-0.427925785,-0.068544403,0.760258446,0
42.84946689,0,1215.529645,0.284980317,0.201729803,0.651451654,0.515733784
46.33817154,0,1421.923801,-0.164163329,0.043983848,0.812511143,0.696790179
45.27776502,0,1748.133518,-0.231091102,0.019855055,0.847874563,0.444901428
43.67690117,0,2005.751547,-0.394405441,0.032624613,0.790602307,0.137890716
30.49448672,0,3525.93467,-0.472045631,0.023158323,0.696308456,0
38.66567369,0,3568.872073,-0.460576387,0.134361915,0.564420291,0
40.9089544,0,3589.455791,-0.429466012,0.189009372,0.483650169,0
40.84083326,0,3751.08519,-0.448813161,0.14160196,0.58487475,0
37.19606181,0,3623.21436,-0.415575264,0.054132845,0.64510563,0
33.32337679,0,3617.907468,-0.352862556,0.04226162,0.635318721,0
28.94496153,0,3643.600867,-0.360240241,0.040905869,0.647157732,0
28.72501194,0,3513.881064,-0.354568879,0.056682776,0.699063259,0
29.48876851,0,2991.855295,-0.417670453,-0.044874187,0.766489207,0
31.57864848,0,2558.336079,-0.376315816,-0.146032161,0.832352062,0
32.45851519,0,2462.667397,-0.377148656,-0.142746809,0.838631559,0
34.54313141,0,2337.513853,-0.356284161,-0.123956299,0.840369484,0
36.09323766,0,2197.798468,-0.288440712,-0.134505469,0.850234727,0.006414222
39.58553123,0,2071.47731,-0.290985364,-0.006832046,0.850831912,0.095889017
37.39129911,0,2108.205278,-0.323121936,-0.1011048,0.842147675,0.28098152
34.65787434,0,2160.346597,-0.363277418,-0.040921487,0.845213313,0.402137919
32.64260975,0,2205.413162,-0.254523665,0.011803266,0.853044028,0.301533601
30.46478412,0,2060.021287,-0.33754134,0.038306675,0.851721928,0.114430144
25.27906672,0,2301.747153,-0.354942286,-0.1068332,0.871704629,0.011774728
