LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
41.17906553,10.1531326,59.97287999,-0.259258498,-0.122153705,0.646877423,0.004801926
39.0952519,9.153314917,44.77686818,-0.260204021,-0.135847387,0.65805774,0.004674289
37.54393602,3.076515881,49.13781415,-0.289865928,-0.122245242,0.730313952,0.001446066
41.03918109,9.421070234,41.64269893,-0.297850001,-0.064955656,0.63909354,0.002552888
36.56944776,0,123.4203954,-0.303083775,-0.159141668,0.838208495,0.001026514
36.95111883,0,112.7224133,-0.338810739,-0.157602625,0.792628779,0.000327822
41.6378965,6.665037594,72.67634739,-0.285674643,-0.092302744,0.68486739,0.002547413
36.21902701,0.891705069,146.3377588,-0.353025709,-0.190315483,0.800245355,0.000611342
46.67402977,26.06232782,5.414543393,-0.083835429,0.015745213,0.340196281,0.005530374
43.214891,27.26191533,9.494563046,-0.158461882,-0.010056392,0.397623171,0.011314311
43.39020008,27.51854123,12.30207277,-0.171987629,0.006940798,0.385729247,0.009561303
41.35412192,17.68059091,21.36222276,-0.215581213,-0.034266977,0.517444583,0.007121382
36.55820403,3.095391705,53.71941991,-0.117078765,-0.070232739,0.597224841,0.002111152
36.52131872,5.305190311,80.99391833,-0.295918645,-0.166113136,0.678416816,0.002035107
37.76560143,0.045440867,132.4747754,-0.310100598,-0.165110087,0.824217168,0.001186393
36.83706584,0.844426026,89.94333844,-0.063235294,-0.100068852,0.704544644,0.00175904
41.38527718,7.343330465,84.62835767,-0.235134145,-0.071472021,0.658061566,0.002703366
45.03704335,19.0062766,46.33338111,-0.216581616,-0.025526526,0.554327193,0.005800226
43.04499738,14.96348533,46.43135118,-0.20649619,-0.039920561,0.59949045,0.005111901
43.73480985,15.93680382,33.1808644,-0.215577093,0.020030191,0.476572336,0.005546848
44.07623596,21.44314399,5.453865297,-0.078915649,0.008477551,0.371951192,0.008485724
45.20029863,32.28580189,9.294443937,-0.14338686,0.014901103,0.363871546,0.011298014
42.87892761,17.35179271,34.71141915,-0.167480118,-0.01498852,0.510963203,0.007902269
43.75944538,19.67946036,27.74387863,-0.199030864,-0.010353744,0.462554,0.009188494
36.62675325,3.683428324,98.41743758,-0.305771803,-0.185726338,0.718356974,0.003828082
39.81347559,19.42876325,60.04609641,-0.21446207,-0.043914629,0.455934698,0.006216459
41.55364782,21.79716537,49.30984588,-0.204542353,-0.056412313,0.532305084,0.006481417
43.64620236,18.67696494,58.66115861,-0.149726366,0.008673634,0.495040021,0.005042108
41.79502458,18.02233956,66.72039526,-0.194935727,-0.069074833,0.588064374,0.01058427
44.15040882,27.96933843,44.16441279,-0.15489447,0.00019753,0.452727219,0.009801723
42.69872146,13.65615474,59.10236916,-0.187838114,-0.054503236,0.592744814,0.00420511
41.2405263,14.66622177,51.81744009,-0.124415151,-0.032018125,0.577416506,0.008651353
41.97697299,13.23443709,44.41360701,-0.217222899,-0.047131898,0.582311825,0.006661443
46.82919401,18.09243564,4.768926,-0.053952864,0.010277242,0.301988115,0.00834896
45.39349369,28.24023809,23.78605129,-0.121998909,-0.011005889,0.406572556,0.010504927
38.83180866,4.20604574,78.06261113,-0.258180871,-0.147571247,0.731000676,0.00392812
39.1593821,14.17325827,73.79732126,-0.18013432,-0.09570282,0.539889299,0.005033762
38.68852728,17.91613181,102.747873,-0.25821435,-0.086690898,0.556064115,0.007009727
37.00526931,19.89621961,72.7028682,-0.180720702,-0.065330485,0.481401079,0.008372025
40.72328282,19.69529205,80.9545916,-0.149110422,-0.018590443,0.542126259,0.009338991
43.4140607,23.81709635,71.30369245,-0.13030099,0.00547842,0.489730232,0.011052099
42.52414627,19.63445684,66.94302013,-0.097382711,-0.031143414,0.559570585,0.008163068
42.54046262,16.02583431,66.54845966,-0.148645541,-0.053607043,0.584854271,0.01084924
41.01468371,12.37599053,71.51536716,-0.109078203,-0.057212821,0.618712709,0.004980031
41.88375604,18.89239593,59.64810257,-0.188041586,-0.01570185,0.516098081,0.007165011
41.52631408,18.47771523,58.89430285,-0.176842119,-0.046203015,0.574303868,0.008297986
36.37288814,3.616385373,174.8450333,-0.318549387,-0.229047397,0.772452956,0.003256749
33.07756402,0.008836989,302.614601,-0.386582938,-0.330215114,0.859811594,0.000777438
33.88026172,0,214.9653366,-0.405313492,-0.261337152,0.818210886,0.0024404
45.47948086,4.95524957,3.464130035,-0.018052753,0.068303818,0.282321117,0.004680335
45.42226895,15.03908351,43.30032393,-0.147711714,-0.011093541,0.449798065,0.010513862
40.06264935,8.287208715,52.76022695,-0.196373615,-0.139757498,0.628178212,0.004197106
39.09954622,10.68345943,75.59612101,-0.250623869,-0.149774867,0.626748438,0.004734213
34.05188086,3.257234035,191.9655468,-0.345077724,-0.256493388,0.780490371,0.004359211
40.13501861,29.9491018,74.77150681,-0.178936331,-0.001865599,0.376159089,0.011977595
43.26019048,25.84129944,92.65962893,-0.132376309,0.000426905,0.500790478,0.011921105
41.98604584,16.65495357,85.28517621,-0.160232779,-0.034754283,0.606276746,0.010338454
43.50695672,17.23579211,69.69329983,-0.141762296,-0.044566566,0.589116807,0.009854589
41.62205853,20.16827423,95.36670016,-0.144476488,-0.037170036,0.597688545,0.006658747
33.31149426,2.359568289,309.8966125,-0.123681757,-0.174687163,0.806027474,0.004573017
32.25948145,0.318375298,282.4920361,-0.219897988,-0.204544185,0.841674053,0.004537332
34.42154776,0.173580982,181.2508854,-0.221950186,-0.206147272,0.822867434,0.002106178
36.98788087,7.449998207,120.5347747,-0.288340047,-0.184560544,0.726080459,0.005508157
34.57696041,0.778659548,189.1481067,-0.332762041,-0.281041215,0.83173352,0.002449911
34.33638896,0.308553971,135.4004658,-0.331584019,-0.237411373,0.77338918,0.002777978
33.48337907,0.168860204,206.3446946,-0.377841338,-0.303442186,0.852599847,0.000998712
