LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
36.56132863,1.162312568,64.81147041,-0.247108535,-0.195203354,0.740392772,0.002347513
35.63759842,0.479033312,91.43116142,-0.361026215,-0.200947516,0.79808464,0.000944075
43.8701486,26.84721941,6.588828394,-0.117432853,0.010504224,0.369537107,0.007460095
43.28737165,25.13313434,14.6852837,-0.187526681,-0.015670146,0.430631944,0.009933501
40.80701891,14.51037074,23.70244838,-0.227802038,-0.04496824,0.558288125,0.005927147
35.77919761,2.022996964,66.43574846,-0.114994583,-0.093696743,0.613013913,0.001219218
38.43573879,8.298646035,49.65648533,-0.27010526,-0.135818703,0.644789478,0.002116858
36.65668766,0.181900239,101.2818344,-0.129040581,-0.123922799,0.744347129,0.001690827
41.3412949,8.573477002,79.61874269,-0.207415888,-0.063184168,0.644306315,0.002621715
43.54927872,14.87417873,54.12945145,-0.23055915,-0.052306302,0.605509516,0.005028477
44.16164203,17.33688067,34.71743139,-0.217117372,0.020680234,0.475291946,0.00613754
44.96152424,24.98743839,7.079365835,-0.093357221,0.014951407,0.344161758,0.008838325
43.67816771,21.05653079,28.37789051,-0.174810933,-0.021211405,0.486664549,0.00897505
41.962305,15.14476229,49.55085455,-0.211072703,-0.053669244,0.529129752,0.007489101
36.75594657,9.673838084,92.99770022,-0.263286155,-0.146956155,0.622124508,0.004155005
40.84806042,23.19610985,54.71779318,-0.187714345,-0.034933683,0.491037826,0.007648627
43.3840598,22.76307474,62.57040056,-0.145692236,0.006006508,0.483167051,0.008230578
41.87484328,15.56151162,68.94720476,-0.189632391,-0.070100814,0.591215364,0.011621007
43.65199689,23.58956695,48.53436646,-0.155109106,-0.018042959,0.496952209,0.008749041
41.51273738,15.18987272,56.88673499,-0.155285534,-0.038500763,0.575229485,0.006057783
41.99094009,14.13678495,48.811142,-0.214906257,-0.052519275,0.593057769,0.008056778
46.35546099,16.35863318,7.144599177,-0.048736132,0.024773397,0.315415479,0.00866529
40.82261671,11.01490173,72.47184781,-0.220755103,-0.111507974,0.637870051,0.006305096
39.37964332,12.96080237,80.48817228,-0.238548641,-0.130129527,0.598806873,0.004950135
37.32454143,17.8916951,129.8779584,-0.250475108,-0.107656452,0.5507627,0.007971189
40.94963096,23.70393634,82.78072667,-0.150124827,-0.008162624,0.49739292,0.011517123
42.93851769,18.94193792,77.54456909,-0.139864108,-0.019027536,0.561009411,0.010514922
42.92450311,19.31571429,74.09632511,-0.130760009,-0.0368198,0.576627482,0.008934203
37.324389,7.637458785,173.2105131,-0.121831051,-0.107853939,0.717808568,0.004689801
37.09134418,8.207445339,159.8964252,-0.212039262,-0.129156836,0.701257145,0.005389789
35.5661369,4.507242004,172.9495835,-0.286179279,-0.22242406,0.778399864,0.003496449
34.67044823,0.496555947,188.7417652,-0.35059916,-0.271296177,0.814697775,0.002832879
33.35046427,0.11734857,181.1537335,-0.347820181,-0.276852134,0.80862973,0.001300352
35.52354561,0.294308566,69.67927587,-0.30231961,-0.240398174,0.819486323,0.001127144
49.27677556,2.695563636,4.24744888,-0.06741328,0.095157624,0.323972883,0.010014213
43.75238031,20.75182007,23.58557764,-0.098726791,-0.043304332,0.421185346,0.011297035
38.81284408,10.61776897,41.36210952,-0.171783415,-0.158883423,0.606568076,0.008219341
36.82972041,6.709456498,89.8364914,-0.249009302,-0.173579799,0.691835578,0.008433163
40.42324225,14.41717105,127.4981503,-0.170289282,-0.089853996,0.629815092,0.010766128
41.63036051,21.53679249,63.465237,-0.097127955,-0.023091393,0.552458697,0.010825456
34.44181865,4.296131931,206.3774874,-0.063317805,-0.166215602,0.797171239,0.005423667
35.95691351,8.441772357,219.82622,-0.146107518,-0.12602456,0.747755288,0.006383605
35.89420179,3.531661266,137.3878598,-0.247928672,-0.150617163,0.764630262,0.006248087
38.11725689,5.980162438,69.03452898,-0.241186573,-0.151288048,0.704885731,0.005472295
35.67974338,4.595894309,108.4695649,-0.25573654,-0.194975159,0.756482203,0.003702185
36.56280506,4.140012027,113.0039254,-0.25998341,-0.172932732,0.714385487,0.003154262
45.58985318,16.67906524,7.246653309,-0.044434649,0.010846692,0.317139466,0.015636147
43.3818836,22.48188669,14.76686512,-0.110569625,-0.024872444,0.445265788,0.024359739
41.26782694,13.65410848,39.1339957,-0.141967818,-0.10811344,0.571599269,0.017381057
41.65022256,21.99276236,20.03426155,-0.085532267,-0.034703348,0.518294878,0.021710876
41.98465577,25.46446221,21.33836081,-0.130051585,-0.01450115,0.484897972,0.017643703
35.35860484,10.4337048,128.3382378,-0.247279045,-0.161192373,0.748320587,0.007661366
44.04714144,33.11360382,19.27039759,-0.131680991,0.005976016,0.551199914,0.009996597
34.86965334,3.634906886,86.542111,-0.313253104,-0.214441853,0.779939067,0.002261274
34.28482266,0.618166413,205.7929769,-0.305226191,-0.253909498,0.801804438,0.002302267
33.05968121,0.176396444,264.1047884,-0.338930568,-0.270957579,0.857005488,0.001015365
46.49090135,29.43748204,22.15639626,-0.006797803,0.03431935,0.280348107,0.009503314
43.20172271,20.27867751,34.85084973,-0.067170755,-0.032474616,0.455413265,0.016554495
32.34399368,0.028805621,122.384399,-0.347543158,-0.281173585,0.870826641,0.001087404
34.81963845,0.671274159,132.1688722,-0.322758797,-0.236293527,0.831095183,0.0019517
36.12728763,1.711776447,60.08318201,-0.275717215,-0.175385387,0.743532035,0.004390873
